Gasto_Instantaneo,Presion_Instantanea,t_stamp,nombre_sitio,fecha_hora
43,35,2025-05-26 19:57:38,reb62a,2025-05-26 19:57:38
43,36,2025-05-26 19:54:38,reb62a,2025-05-26 19:54:38
43,36,2025-05-26 19:51:38,reb62a,2025-05-26 19:51:38
43,36,2025-05-26 19:48:38,reb62a,2025-05-26 19:48:38
43,36,2025-05-26 19:45:38,reb62a,2025-05-26 19:45:38
43,36,2025-05-26 19:42:38,reb62a,2025-05-26 19:42:38
43,36,2025-05-26 19:39:38,reb62a,2025-05-26 19:39:38
43,36,2025-05-26 19:36:38,reb62a,2025-05-26 19:36:38
43,36,2025-05-26 19:33:38,reb62a,2025-05-26 19:33:38
43,36,2025-05-26 19:30:38,reb62a,2025-05-26 19:30:38
43,36,2025-05-26 19:27:38,reb62a,2025-05-26 19:27:38
43,36,2025-05-26 19:24:38,reb62a,2025-05-26 19:24:38
43,36,2025-05-26 19:21:38,reb62a,2025-05-26 19:21:38
43,36,2025-05-26 19:18:38,reb62a,2025-05-26 19:18:38
43,36,2025-05-26 19:15:38,reb62a,2025-05-26 19:15:38
43,36,2025-05-26 19:12:38,reb62a,2025-05-26 19:12:38
43,36,2025-05-26 19:09:38,reb62a,2025-05-26 19:09:38
43,36,2025-05-26 19:06:38,reb62a,2025-05-26 19:06:38
43,36,2025-05-26 19:03:38,reb62a,2025-05-26 19:03:38
43,36,2025-05-26 19:00:38,reb62a,2025-05-26 19:00:38
43,36,2025-05-26 18:57:38,reb62a,2025-05-26 18:57:38
43,36,2025-05-26 18:54:38,reb62a,2025-05-26 18:54:38
43,36,2025-05-26 18:51:38,reb62a,2025-05-26 18:51:38
43,36,2025-05-26 18:48:38,reb62a,2025-05-26 18:48:38
43,36,2025-05-26 18:45:38,reb62a,2025-05-26 18:45:38
43,37,2025-05-26 18:42:38,reb62a,2025-05-26 18:42:38
43,37,2025-05-26 18:39:38,reb62a,2025-05-26 18:39:38
43,37,2025-05-26 18:36:38,reb62a,2025-05-26 18:36:38
43,37,2025-05-26 18:33:38,reb62a,2025-05-26 18:33:38
43,37,2025-05-26 18:30:38,reb62a,2025-05-26 18:30:38
43,37,2025-05-26 18:27:38,reb62a,2025-05-26 18:27:38
43,37,2025-05-26 18:24:38,reb62a,2025-05-26 18:24:38
43,37,2025-05-26 18:21:38,reb62a,2025-05-26 18:21:38
43,37,2025-05-26 18:18:38,reb62a,2025-05-26 18:18:38
43,37,2025-05-26 18:15:38,reb62a,2025-05-26 18:15:38
43,37,2025-05-26 18:12:38,reb62a,2025-05-26 18:12:38
43,37,2025-05-26 18:09:38,reb62a,2025-05-26 18:09:38
43,37,2025-05-26 18:06:38,reb62a,2025-05-26 18:06:38
43,37,2025-05-26 18:03:38,reb62a,2025-05-26 18:03:38
43,37,2025-05-26 18:00:38,reb62a,2025-05-26 18:00:38
43,37,2025-05-26 17:57:38,reb62a,2025-05-26 17:57:38
43,37,2025-05-26 17:54:38,reb62a,2025-05-26 17:54:38
43,37,2025-05-26 17:51:38,reb62a,2025-05-26 17:51:38
43,37,2025-05-26 17:48:38,reb62a,2025-05-26 17:48:38
43,37,2025-05-26 17:45:38,reb62a,2025-05-26 17:45:38
43,37,2025-05-26 17:42:38,reb62a,2025-05-26 17:42:38
43,37,2025-05-26 17:39:38,reb62a,2025-05-26 17:39:38
43,37,2025-05-26 17:36:38,reb62a,2025-05-26 17:36:38
43,37,2025-05-26 17:33:38,reb62a,2025-05-26 17:33:38
43,37,2025-05-26 17:30:38,reb62a,2025-05-26 17:30:38
43,37,2025-05-26 17:27:38,reb62a,2025-05-26 17:27:38
43,37,2025-05-26 17:24:38,reb62a,2025-05-26 17:24:38
43,37,2025-05-26 17:21:38,reb62a,2025-05-26 17:21:38
43,37,2025-05-26 17:18:38,reb62a,2025-05-26 17:18:38
43,37,2025-05-26 17:15:38,reb62a,2025-05-26 17:15:38
43,37,2025-05-26 17:12:38,reb62a,2025-05-26 17:12:38
43,37,2025-05-26 17:09:38,reb62a,2025-05-26 17:09:38
43,37,2025-05-26 17:06:38,reb62a,2025-05-26 17:06:38
43,37,2025-05-26 17:03:38,reb62a,2025-05-26 17:03:38
43,37,2025-05-26 17:00:38,reb62a,2025-05-26 17:00:38
43,37,2025-05-26 16:57:38,reb62a,2025-05-26 16:57:38
43,37,2025-05-26 16:54:38,reb62a,2025-05-26 16:54:38
43,37,2025-05-26 16:51:38,reb62a,2025-05-26 16:51:38
43,37,2025-05-26 16:48:38,reb62a,2025-05-26 16:48:38
43,37,2025-05-26 16:45:38,reb62a,2025-05-26 16:45:38
43,37,2025-05-26 16:42:38,reb62a,2025-05-26 16:42:38
43,37,2025-05-26 16:39:38,reb62a,2025-05-26 16:39:38
43,37,2025-05-26 16:36:38,reb62a,2025-05-26 16:36:38
43,37,2025-05-26 16:33:38,reb62a,2025-05-26 16:33:38
43,37,2025-05-26 16:30:38,reb62a,2025-05-26 16:30:38
43,37,2025-05-26 16:27:38,reb62a,2025-05-26 16:27:38
43,37,2025-05-26 16:24:38,reb62a,2025-05-26 16:24:38
43,37,2025-05-26 16:21:38,reb62a,2025-05-26 16:21:38
43,37,2025-05-26 16:18:38,reb62a,2025-05-26 16:18:38
43,37,2025-05-26 16:15:38,reb62a,2025-05-26 16:15:38
43,37,2025-05-26 16:12:38,reb62a,2025-05-26 16:12:38
43,37,2025-05-26 16:09:38,reb62a,2025-05-26 16:09:38
43,37,2025-05-26 16:06:38,reb62a,2025-05-26 16:06:38
43,37,2025-05-26 16:03:38,reb62a,2025-05-26 16:03:38
43,37,2025-05-26 16:00:38,reb62a,2025-05-26 16:00:38
43,37,2025-05-26 15:57:38,reb62a,2025-05-26 15:57:38
43,37,2025-05-26 15:54:38,reb62a,2025-05-26 15:54:38
43,37,2025-05-26 15:51:38,reb62a,2025-05-26 15:51:38
43,37,2025-05-26 15:48:38,reb62a,2025-05-26 15:48:38
43,37,2025-05-26 15:45:38,reb62a,2025-05-26 15:45:38
43,37,2025-05-26 15:42:38,reb62a,2025-05-26 15:42:38
43,37,2025-05-26 15:39:38,reb62a,2025-05-26 15:39:38
-1,37,2025-05-26 15:36:38,reb62a,2025-05-26 15:36:38
-1,37,2025-05-26 15:33:38,reb62a,2025-05-26 15:33:38
-1,37,2025-05-26 15:30:38,reb62a,2025-05-26 15:30:38
-1,37,2025-05-26 15:27:38,reb62a,2025-05-26 15:27:38
-1,37,2025-05-26 15:24:38,reb62a,2025-05-26 15:24:38
-1,37,2025-05-26 15:21:38,reb62a,2025-05-26 15:21:38
-1,37,2025-05-26 15:18:38,reb62a,2025-05-26 15:18:38
-1,37,2025-05-26 15:15:38,reb62a,2025-05-26 15:15:38
-1,37,2025-05-26 15:12:38,reb62a,2025-05-26 15:12:38
43,37,2025-05-26 15:09:38,reb62a,2025-05-26 15:09:38
43,37,2025-05-26 15:06:38,reb62a,2025-05-26 15:06:38
43,37,2025-05-26 15:03:38,reb62a,2025-05-26 15:03:38
43,37,2025-05-26 15:00:38,reb62a,2025-05-26 15:00:38
43,37,2025-05-26 14:57:38,reb62a,2025-05-26 14:57:38
43,37,2025-05-26 14:54:38,reb62a,2025-05-26 14:54:38
43,37,2025-05-26 14:51:38,reb62a,2025-05-26 14:51:38
43,37,2025-05-26 14:48:38,reb62a,2025-05-26 14:48:38
43,37,2025-05-26 14:45:38,reb62a,2025-05-26 14:45:38
43,37,2025-05-26 14:42:38,reb62a,2025-05-26 14:42:38
43,37,2025-05-26 14:39:38,reb62a,2025-05-26 14:39:38
43,37,2025-05-26 14:36:38,reb62a,2025-05-26 14:36:38
43,37,2025-05-26 14:33:38,reb62a,2025-05-26 14:33:38
43,37,2025-05-26 14:30:38,reb62a,2025-05-26 14:30:38
43,37,2025-05-26 14:27:38,reb62a,2025-05-26 14:27:38
43,37,2025-05-26 14:24:38,reb62a,2025-05-26 14:24:38
43,37,2025-05-26 14:21:38,reb62a,2025-05-26 14:21:38
43,37,2025-05-26 14:18:38,reb62a,2025-05-26 14:18:38
43,37,2025-05-26 14:15:38,reb62a,2025-05-26 14:15:38
43,37,2025-05-26 14:12:38,reb62a,2025-05-26 14:12:38
43,37,2025-05-26 14:09:38,reb62a,2025-05-26 14:09:38
43,37,2025-05-26 14:06:38,reb62a,2025-05-26 14:06:38
43,37,2025-05-26 14:03:38,reb62a,2025-05-26 14:03:38
43,37,2025-05-26 14:00:38,reb62a,2025-05-26 14:00:38
43,37,2025-05-26 13:57:38,reb62a,2025-05-26 13:57:38
43,37,2025-05-26 13:54:38,reb62a,2025-05-26 13:54:38
43,37,2025-05-26 13:51:38,reb62a,2025-05-26 13:51:38
43,37,2025-05-26 13:48:38,reb62a,2025-05-26 13:48:38
43,37,2025-05-26 13:45:38,reb62a,2025-05-26 13:45:38
43,37,2025-05-26 13:42:38,reb62a,2025-05-26 13:42:38
43,37,2025-05-26 13:39:38,reb62a,2025-05-26 13:39:38
43,37,2025-05-26 13:36:38,reb62a,2025-05-26 13:36:38
43,37,2025-05-26 13:33:38,reb62a,2025-05-26 13:33:38
43,37,2025-05-26 13:30:38,reb62a,2025-05-26 13:30:38
43,37,2025-05-26 13:27:38,reb62a,2025-05-26 13:27:38
43,37,2025-05-26 13:24:38,reb62a,2025-05-26 13:24:38
43,37,2025-05-26 13:21:38,reb62a,2025-05-26 13:21:38
43,37,2025-05-26 13:18:38,reb62a,2025-05-26 13:18:38
43,37,2025-05-26 13:15:38,reb62a,2025-05-26 13:15:38
43,37,2025-05-26 13:12:38,reb62a,2025-05-26 13:12:38
43,37,2025-05-26 13:09:38,reb62a,2025-05-26 13:09:38
43,37,2025-05-26 13:06:38,reb62a,2025-05-26 13:06:38
43,37,2025-05-26 13:03:38,reb62a,2025-05-26 13:03:38
43,37,2025-05-26 13:00:38,reb62a,2025-05-26 13:00:38
43,37,2025-05-26 12:57:38,reb62a,2025-05-26 12:57:38
43,37,2025-05-26 12:54:38,reb62a,2025-05-26 12:54:38
43,37,2025-05-26 12:51:38,reb62a,2025-05-26 12:51:38
43,37,2025-05-26 12:48:38,reb62a,2025-05-26 12:48:38
43,37,2025-05-26 12:45:38,reb62a,2025-05-26 12:45:38
43,37,2025-05-26 12:42:38,reb62a,2025-05-26 12:42:38
43,37,2025-05-26 12:39:38,reb62a,2025-05-26 12:39:38
43,37,2025-05-26 12:36:38,reb62a,2025-05-26 12:36:38
43,37,2025-05-26 12:33:38,reb62a,2025-05-26 12:33:38
43,37,2025-05-26 12:30:38,reb62a,2025-05-26 12:30:38
43,37,2025-05-26 12:27:38,reb62a,2025-05-26 12:27:38
43,37,2025-05-26 12:24:38,reb62a,2025-05-26 12:24:38
43,37,2025-05-26 12:21:38,reb62a,2025-05-26 12:21:38
43,37,2025-05-26 12:18:38,reb62a,2025-05-26 12:18:38
43,37,2025-05-26 12:15:38,reb62a,2025-05-26 12:15:38
43,37,2025-05-26 12:12:38,reb62a,2025-05-26 12:12:38
43,37,2025-05-26 12:09:38,reb62a,2025-05-26 12:09:38
43,37,2025-05-26 12:06:38,reb62a,2025-05-26 12:06:38
43,37,2025-05-26 12:03:38,reb62a,2025-05-26 12:03:38
43,37,2025-05-26 12:00:38,reb62a,2025-05-26 12:00:38
43,37,2025-05-26 11:57:38,reb62a,2025-05-26 11:57:38
43,37,2025-05-26 11:54:38,reb62a,2025-05-26 11:54:38
43,37,2025-05-26 11:51:38,reb62a,2025-05-26 11:51:38
43,37,2025-05-26 11:48:38,reb62a,2025-05-26 11:48:38
43,37,2025-05-26 11:45:38,reb62a,2025-05-26 11:45:38
43,37,2025-05-26 11:42:38,reb62a,2025-05-26 11:42:38
43,37,2025-05-26 11:39:38,reb62a,2025-05-26 11:39:38
43,37,2025-05-26 11:36:38,reb62a,2025-05-26 11:36:38
43,37,2025-05-26 11:33:38,reb62a,2025-05-26 11:33:38
43,37,2025-05-26 11:30:38,reb62a,2025-05-26 11:30:38
43,37,2025-05-26 11:27:38,reb62a,2025-05-26 11:27:38
43,37,2025-05-26 11:24:38,reb62a,2025-05-26 11:24:38
43,37,2025-05-26 11:21:38,reb62a,2025-05-26 11:21:38
43,37,2025-05-26 11:18:38,reb62a,2025-05-26 11:18:38
43,37,2025-05-26 11:15:38,reb62a,2025-05-26 11:15:38
43,37,2025-05-26 11:12:38,reb62a,2025-05-26 11:12:38
43,37,2025-05-26 11:09:38,reb62a,2025-05-26 11:09:38
43,37,2025-05-26 11:06:38,reb62a,2025-05-26 11:06:38
43,37,2025-05-26 11:03:38,reb62a,2025-05-26 11:03:38
43,37,2025-05-26 11:00:38,reb62a,2025-05-26 11:00:38
43,37,2025-05-26 10:57:38,reb62a,2025-05-26 10:57:38
43,37,2025-05-26 10:54:38,reb62a,2025-05-26 10:54:38
43,37,2025-05-26 10:51:38,reb62a,2025-05-26 10:51:38
43,37,2025-05-26 10:48:38,reb62a,2025-05-26 10:48:38
43,37,2025-05-26 10:45:38,reb62a,2025-05-26 10:45:38
43,37,2025-05-26 10:42:38,reb62a,2025-05-26 10:42:38
43,37,2025-05-26 10:39:38,reb62a,2025-05-26 10:39:38
43,37,2025-05-26 10:36:38,reb62a,2025-05-26 10:36:38
43,37,2025-05-26 10:33:38,reb62a,2025-05-26 10:33:38
43,37,2025-05-26 10:30:38,reb62a,2025-05-26 10:30:38
43,37,2025-05-26 10:27:38,reb62a,2025-05-26 10:27:38
43,37,2025-05-26 10:24:38,reb62a,2025-05-26 10:24:38
43,37,2025-05-26 10:21:38,reb62a,2025-05-26 10:21:38
43,37,2025-05-26 10:18:38,reb62a,2025-05-26 10:18:38
43,37,2025-05-26 10:15:38,reb62a,2025-05-26 10:15:38
43,37,2025-05-26 10:12:38,reb62a,2025-05-26 10:12:38
43,37,2025-05-26 10:09:38,reb62a,2025-05-26 10:09:38
43,37,2025-05-26 10:06:38,reb62a,2025-05-26 10:06:38
43,37,2025-05-26 10:03:38,reb62a,2025-05-26 10:03:38
43,37,2025-05-26 10:00:38,reb62a,2025-05-26 10:00:38
43,37,2025-05-26 09:57:38,reb62a,2025-05-26 09:57:38
43,37,2025-05-26 09:54:38,reb62a,2025-05-26 09:54:38
43,37,2025-05-26 09:51:38,reb62a,2025-05-26 09:51:38
43,37,2025-05-26 09:48:38,reb62a,2025-05-26 09:48:38
43,37,2025-05-26 09:45:38,reb62a,2025-05-26 09:45:38
43,37,2025-05-26 09:42:38,reb62a,2025-05-26 09:42:38
43,37,2025-05-26 09:39:38,reb62a,2025-05-26 09:39:38
43,37,2025-05-26 09:36:38,reb62a,2025-05-26 09:36:38
43,37,2025-05-26 09:33:38,reb62a,2025-05-26 09:33:38
43,37,2025-05-26 09:30:38,reb62a,2025-05-26 09:30:38
43,37,2025-05-26 09:27:38,reb62a,2025-05-26 09:27:38
43,37,2025-05-26 09:24:38,reb62a,2025-05-26 09:24:38
43,37,2025-05-26 09:21:38,reb62a,2025-05-26 09:21:38
43,37,2025-05-26 09:18:38,reb62a,2025-05-26 09:18:38
43,37,2025-05-26 09:15:38,reb62a,2025-05-26 09:15:38
43,37,2025-05-26 09:12:38,reb62a,2025-05-26 09:12:38
43,37,2025-05-26 09:09:38,reb62a,2025-05-26 09:09:38
43,37,2025-05-26 09:06:38,reb62a,2025-05-26 09:06:38
43,37,2025-05-26 09:03:38,reb62a,2025-05-26 09:03:38
43,37,2025-05-26 09:00:38,reb62a,2025-05-26 09:00:38
43,37,2025-05-26 08:57:38,reb62a,2025-05-26 08:57:38
43,37,2025-05-26 08:54:38,reb62a,2025-05-26 08:54:38
43,37,2025-05-26 08:51:38,reb62a,2025-05-26 08:51:38
43,37,2025-05-26 08:48:38,reb62a,2025-05-26 08:48:38
43,37,2025-05-26 08:45:38,reb62a,2025-05-26 08:45:38
43,37,2025-05-26 08:42:38,reb62a,2025-05-26 08:42:38
43,37,2025-05-26 08:39:38,reb62a,2025-05-26 08:39:38
43,37,2025-05-26 08:36:38,reb62a,2025-05-26 08:36:38
43,37,2025-05-26 08:33:38,reb62a,2025-05-26 08:33:38
43,37,2025-05-26 08:30:38,reb62a,2025-05-26 08:30:38
43,37,2025-05-26 08:27:38,reb62a,2025-05-26 08:27:38
43,37,2025-05-26 08:24:38,reb62a,2025-05-26 08:24:38
43,37,2025-05-26 08:21:38,reb62a,2025-05-26 08:21:38
43,37,2025-05-26 08:18:38,reb62a,2025-05-26 08:18:38
43,37,2025-05-26 08:15:38,reb62a,2025-05-26 08:15:38
43,37,2025-05-26 08:12:38,reb62a,2025-05-26 08:12:38
43,37,2025-05-26 08:09:38,reb62a,2025-05-26 08:09:38
43,37,2025-05-26 08:06:38,reb62a,2025-05-26 08:06:38
43,37,2025-05-26 08:03:38,reb62a,2025-05-26 08:03:38
43,37,2025-05-26 08:00:38,reb62a,2025-05-26 08:00:38
43,37,2025-05-26 07:57:38,reb62a,2025-05-26 07:57:38
43,34,2025-05-26 07:54:38,reb62a,2025-05-26 07:54:38
43,34,2025-05-26 07:51:38,reb62a,2025-05-26 07:51:38
43,34,2025-05-26 07:48:38,reb62a,2025-05-26 07:48:38
43,34,2025-05-26 07:45:38,reb62a,2025-05-26 07:45:38
43,34,2025-05-26 07:42:38,reb62a,2025-05-26 07:42:38
43,34,2025-05-26 07:39:38,reb62a,2025-05-26 07:39:38
43,34,2025-05-26 07:36:38,reb62a,2025-05-26 07:36:38
43,34,2025-05-26 07:33:38,reb62a,2025-05-26 07:33:38
43,34,2025-05-26 07:30:38,reb62a,2025-05-26 07:30:38
43,34,2025-05-26 07:27:38,reb62a,2025-05-26 07:27:38
43,34,2025-05-26 07:24:38,reb62a,2025-05-26 07:24:38
43,34,2025-05-26 07:21:38,reb62a,2025-05-26 07:21:38
43,34,2025-05-26 07:18:38,reb62a,2025-05-26 07:18:38
43,34,2025-05-26 07:15:38,reb62a,2025-05-26 07:15:38
43,34,2025-05-26 07:12:38,reb62a,2025-05-26 07:12:38
43,34,2025-05-26 07:09:38,reb62a,2025-05-26 07:09:38
43,34,2025-05-26 07:06:38,reb62a,2025-05-26 07:06:38
43,34,2025-05-26 07:03:38,reb62a,2025-05-26 07:03:38
43,34,2025-05-26 07:00:38,reb62a,2025-05-26 07:00:38
43,34,2025-05-26 06:57:38,reb62a,2025-05-26 06:57:38
43,34,2025-05-26 06:54:38,reb62a,2025-05-26 06:54:38
43,34,2025-05-26 06:51:38,reb62a,2025-05-26 06:51:38
43,34,2025-05-26 06:48:38,reb62a,2025-05-26 06:48:38
43,34,2025-05-26 06:45:38,reb62a,2025-05-26 06:45:38
43,39,2025-05-26 06:42:38,reb62a,2025-05-26 06:42:38
43,39,2025-05-26 06:39:38,reb62a,2025-05-26 06:39:38
43,39,2025-05-26 06:36:38,reb62a,2025-05-26 06:36:38
43,39,2025-05-26 06:33:38,reb62a,2025-05-26 06:33:38
43,39,2025-05-26 06:30:38,reb62a,2025-05-26 06:30:38
43,39,2025-05-26 06:27:38,reb62a,2025-05-26 06:27:38
43,39,2025-05-26 06:24:38,reb62a,2025-05-26 06:24:38
43,39,2025-05-26 06:21:38,reb62a,2025-05-26 06:21:38
43,39,2025-05-26 06:18:38,reb62a,2025-05-26 06:18:38
43,39,2025-05-26 06:15:38,reb62a,2025-05-26 06:15:38
43,39,2025-05-26 06:12:38,reb62a,2025-05-26 06:12:38
43,39,2025-05-26 06:09:38,reb62a,2025-05-26 06:09:38
43,39,2025-05-26 06:06:38,reb62a,2025-05-26 06:06:38
43,39,2025-05-26 06:03:38,reb62a,2025-05-26 06:03:38
43,39,2025-05-26 06:00:38,reb62a,2025-05-26 06:00:38
43,39,2025-05-26 05:57:38,reb62a,2025-05-26 05:57:38
43,39,2025-05-26 05:54:38,reb62a,2025-05-26 05:54:38
43,39,2025-05-26 05:51:38,reb62a,2025-05-26 05:51:38
43,39,2025-05-26 05:48:38,reb62a,2025-05-26 05:48:38
43,39,2025-05-26 05:45:38,reb62a,2025-05-26 05:45:38
43,39,2025-05-26 05:42:38,reb62a,2025-05-26 05:42:38
43,39,2025-05-26 05:39:38,reb62a,2025-05-26 05:39:38
43,39,2025-05-26 05:36:38,reb62a,2025-05-26 05:36:38
43,39,2025-05-26 05:33:38,reb62a,2025-05-26 05:33:38
43,42,2025-05-26 05:30:38,reb62a,2025-05-26 05:30:38
43,42,2025-05-26 05:27:38,reb62a,2025-05-26 05:27:38
43,42,2025-05-26 05:24:38,reb62a,2025-05-26 05:24:38
43,42,2025-05-26 05:21:38,reb62a,2025-05-26 05:21:38
43,42,2025-05-26 05:18:38,reb62a,2025-05-26 05:18:38
43,42,2025-05-26 05:15:38,reb62a,2025-05-26 05:15:38
43,42,2025-05-26 05:12:38,reb62a,2025-05-26 05:12:38
43,42,2025-05-26 05:09:38,reb62a,2025-05-26 05:09:38
43,42,2025-05-26 05:06:38,reb62a,2025-05-26 05:06:38
43,42,2025-05-26 05:03:38,reb62a,2025-05-26 05:03:38
43,42,2025-05-26 05:00:38,reb62a,2025-05-26 05:00:38
43,42,2025-05-26 04:57:38,reb62a,2025-05-26 04:57:38
43,42,2025-05-26 04:54:38,reb62a,2025-05-26 04:54:38
43,42,2025-05-26 04:51:38,reb62a,2025-05-26 04:51:38
43,42,2025-05-26 04:48:38,reb62a,2025-05-26 04:48:38
43,42,2025-05-26 04:45:38,reb62a,2025-05-26 04:45:38
43,42,2025-05-26 04:42:38,reb62a,2025-05-26 04:42:38
43,42,2025-05-26 04:39:38,reb62a,2025-05-26 04:39:38
43,42,2025-05-26 04:36:38,reb62a,2025-05-26 04:36:38
43,42,2025-05-26 04:33:38,reb62a,2025-05-26 04:33:38
43,42,2025-05-26 04:30:38,reb62a,2025-05-26 04:30:38
43,42,2025-05-26 04:27:38,reb62a,2025-05-26 04:27:38
43,42,2025-05-26 04:24:38,reb62a,2025-05-26 04:24:38
43,42,2025-05-26 04:21:38,reb62a,2025-05-26 04:21:38
43,42,2025-05-26 04:18:38,reb62a,2025-05-26 04:18:38
43,42,2025-05-26 04:15:38,reb62a,2025-05-26 04:15:38
43,42,2025-05-26 04:12:38,reb62a,2025-05-26 04:12:38
43,42,2025-05-26 04:09:38,reb62a,2025-05-26 04:09:38
43,42,2025-05-26 04:06:38,reb62a,2025-05-26 04:06:38
43,42,2025-05-26 04:03:38,reb62a,2025-05-26 04:03:38
43,42,2025-05-26 04:00:38,reb62a,2025-05-26 04:00:38
43,42,2025-05-26 03:57:38,reb62a,2025-05-26 03:57:38
43,42,2025-05-26 03:54:38,reb62a,2025-05-26 03:54:38
43,42,2025-05-26 03:51:38,reb62a,2025-05-26 03:51:38
43,42,2025-05-26 03:48:38,reb62a,2025-05-26 03:48:38
43,42,2025-05-26 03:45:38,reb62a,2025-05-26 03:45:38
43,42,2025-05-26 03:42:38,reb62a,2025-05-26 03:42:38
43,42,2025-05-26 03:39:38,reb62a,2025-05-26 03:39:38
43,42,2025-05-26 03:36:38,reb62a,2025-05-26 03:36:38
43,42,2025-05-26 03:33:38,reb62a,2025-05-26 03:33:38
43,42,2025-05-26 03:30:38,reb62a,2025-05-26 03:30:38
43,42,2025-05-26 03:27:38,reb62a,2025-05-26 03:27:38
43,42,2025-05-26 03:24:38,reb62a,2025-05-26 03:24:38
43,42,2025-05-26 03:21:38,reb62a,2025-05-26 03:21:38
43,42,2025-05-26 03:18:38,reb62a,2025-05-26 03:18:38
43,42,2025-05-26 03:15:38,reb62a,2025-05-26 03:15:38
43,42,2025-05-26 03:12:38,reb62a,2025-05-26 03:12:38
43,42,2025-05-26 03:09:38,reb62a,2025-05-26 03:09:38
43,42,2025-05-26 03:06:38,reb62a,2025-05-26 03:06:38
43,42,2025-05-26 03:03:38,reb62a,2025-05-26 03:03:38
43,42,2025-05-26 03:00:38,reb62a,2025-05-26 03:00:38
43,42,2025-05-26 02:57:38,reb62a,2025-05-26 02:57:38
43,42,2025-05-26 02:54:38,reb62a,2025-05-26 02:54:38
43,42,2025-05-26 02:51:38,reb62a,2025-05-26 02:51:38
43,42,2025-05-26 02:48:38,reb62a,2025-05-26 02:48:38
43,42,2025-05-26 02:45:38,reb62a,2025-05-26 02:45:38
43,42,2025-05-26 02:42:38,reb62a,2025-05-26 02:42:38
43,42,2025-05-26 02:39:38,reb62a,2025-05-26 02:39:38
43,42,2025-05-26 02:36:38,reb62a,2025-05-26 02:36:38
43,42,2025-05-26 02:33:38,reb62a,2025-05-26 02:33:38
43,42,2025-05-26 02:30:38,reb62a,2025-05-26 02:30:38
43,42,2025-05-26 02:27:38,reb62a,2025-05-26 02:27:38
43,42,2025-05-26 02:24:38,reb62a,2025-05-26 02:24:38
43,42,2025-05-26 02:21:38,reb62a,2025-05-26 02:21:38
43,42,2025-05-26 02:18:38,reb62a,2025-05-26 02:18:38
43,42,2025-05-26 02:15:38,reb62a,2025-05-26 02:15:38
43,42,2025-05-26 02:12:38,reb62a,2025-05-26 02:12:38
43,42,2025-05-26 02:09:38,reb62a,2025-05-26 02:09:38
43,42,2025-05-26 02:06:38,reb62a,2025-05-26 02:06:38
43,42,2025-05-26 02:03:38,reb62a,2025-05-26 02:03:38
43,42,2025-05-26 02:00:38,reb62a,2025-05-26 02:00:38
0,42,2025-05-26 01:57:38,reb62a,2025-05-26 01:57:38
43,40,2025-05-26 01:54:38,reb62a,2025-05-26 01:54:38
43,40,2025-05-26 01:51:38,reb62a,2025-05-26 01:51:38
43,40,2025-05-26 01:48:38,reb62a,2025-05-26 01:48:38
43,40,2025-05-26 01:45:38,reb62a,2025-05-26 01:45:38
43,40,2025-05-26 01:42:38,reb62a,2025-05-26 01:42:38
43,40,2025-05-26 01:39:38,reb62a,2025-05-26 01:39:38
43,40,2025-05-26 01:36:38,reb62a,2025-05-26 01:36:38
43,40,2025-05-26 01:33:38,reb62a,2025-05-26 01:33:38
43,40,2025-05-26 01:30:38,reb62a,2025-05-26 01:30:38
43,40,2025-05-26 01:27:38,reb62a,2025-05-26 01:27:38
43,40,2025-05-26 01:24:38,reb62a,2025-05-26 01:24:38
43,40,2025-05-26 01:21:38,reb62a,2025-05-26 01:21:38
43,40,2025-05-26 01:18:38,reb62a,2025-05-26 01:18:38
43,40,2025-05-26 01:15:38,reb62a,2025-05-26 01:15:38
43,40,2025-05-26 01:12:38,reb62a,2025-05-26 01:12:38
43,40,2025-05-26 01:09:38,reb62a,2025-05-26 01:09:38
43,40,2025-05-26 01:06:38,reb62a,2025-05-26 01:06:38
43,40,2025-05-26 01:03:38,reb62a,2025-05-26 01:03:38
43,40,2025-05-26 01:00:38,reb62a,2025-05-26 01:00:38
43,40,2025-05-26 00:57:38,reb62a,2025-05-26 00:57:38
43,40,2025-05-26 00:54:38,reb62a,2025-05-26 00:54:38
43,40,2025-05-26 00:51:38,reb62a,2025-05-26 00:51:38
43,40,2025-05-26 00:48:38,reb62a,2025-05-26 00:48:38
43,40,2025-05-26 00:45:38,reb62a,2025-05-26 00:45:38
43,38,2025-05-26 00:42:38,reb62a,2025-05-26 00:42:38
43,38,2025-05-26 00:39:38,reb62a,2025-05-26 00:39:38
43,38,2025-05-26 00:36:38,reb62a,2025-05-26 00:36:38
43,38,2025-05-26 00:33:38,reb62a,2025-05-26 00:33:38
43,38,2025-05-26 00:30:38,reb62a,2025-05-26 00:30:38
43,38,2025-05-26 00:27:38,reb62a,2025-05-26 00:27:38
43,38,2025-05-26 00:24:38,reb62a,2025-05-26 00:24:38
43,38,2025-05-26 00:21:38,reb62a,2025-05-26 00:21:38
43,38,2025-05-26 00:18:38,reb62a,2025-05-26 00:18:38
43,38,2025-05-26 00:15:38,reb62a,2025-05-26 00:15:38
43,38,2025-05-26 00:12:38,reb62a,2025-05-26 00:12:38
43,38,2025-05-26 00:09:38,reb62a,2025-05-26 00:09:38
43,38,2025-05-26 00:06:38,reb62a,2025-05-26 00:06:38
